Open/Closed,Total OP Margin,Net Interest Rate,Cash Profit Margin,Asset Liability,10 Year Cash Growth Rate,Tax rate,Persistent EPS,Non-industry revenue,R&D Expense Rate
0,0.611561135,0.797548137,0.473281162,0.000793376,4650000000,0.203866788,0.231445589,0.303512924,2480000000
0,0.616987849,0.797710963,0.472133733,170000000,0.000151207,0.239497925,0.242696417,0.303568032,5080000000
0,0.60415976,0.797552148,0.470880619,0.000988915,1080000000,0.199210446,0.250827267,0.30373843,4840000000
0,0.610689113,0.797475923,0.465697055,0.00359084,0.000101948,0.071161049,0.219627494,0.303393767,1490000000
0,0.620425489,0.797649817,0.468870939,0.095757336,836000000,0.166616054,0.222652926,0.303506882,0
0,0.585061762,0.796769695,0.459881063,0,6010000000,0,0.18861681,0.303433647,0
0,0.612815117,0.797787327,0.471754611,0.053871458,0.000157145,0.010527381,0.235605559,0.304107262,7030000000
0,0.604887646,0.797657287,0.480987729,0,0.000161253,0.179876506,0.220572941,0.30379112,0
0,0.603914729,0.797347543,0.467231994,0.082561686,175000000,0,0.211969367,0.303305547,34000000
0,0.604938094,0.797557267,0.474502403,0,6390000000,0.143334346,0.238536447,0.303711118,0.000124113
0,0.616159068,0.797123708,0.462654018,0.035031261,4540000000,0,0.216034792,0.303006324,6230000000
0,0.599763617,0.797272009,0.462494653,0.003352905,20000000,0,0.205540323,0.303366697,0
0,0.608224391,0.797570271,0.48765926,0,6980000000,0.290616459,0.247423655,0.30351945,934000000
0,0.629196154,0.798041597,0.483641579,0,5810000000,0.119951412,0.267088967,0.30410122,883000000
0,0.614775364,0.79748118,0.466633116,0.015454873,5910000000,0.269865371,0.221423844,0.303496006,4990000000
0,0.603741766,0.797524065,0.461969586,0.000260129,5080000000,0.074703917,0.233809209,0.303746164,3870000000
0,0.609917987,0.79768371,0.48093237,0.002242662,7350000000,0.114890171,0.246194573,0.303734804,2310000000
0,0.63354185,0.797677623,0.469781837,0.028387772,462000000,0.264702905,0.228798336,0.303480053,25500000
0,0.607453264,0.797613433,0.473299615,0,7860000000,0.20852313,0.234565567,0.303578183,0
0,0.60566598,0.797411595,0.459057397,0.013116779,0.000149489,0,0.212063912,0.303578183,0
0,0.605644359,0.797480903,0.465410198,0.029047094,2060000000,0.12410163,0.222085658,0.303467727,0
0,0.608952277,0.797530706,0.465307868,0,109000000,0.151634781,0.222369292,0.303534436,0
0,0.601204976,0.797498749,0.463692408,0,5390000000,0.193541856,0.226718351,0.303552805,866000000
0,0.612764669,0.797579125,0.482130126,0,2120000000,0.24506529,0.256216318,0.303519692,4480000000
0,0.602538232,0.797417267,0.464490912,0.002496172,135000000,0.40570908,0.21896568,0.303467485,221000000
0,0.610955765,0.797604441,0.47022806,0.003073807,1560000000,0.254782873,0.231729224,0.303698308,5400000000
0,0.613341213,0.797599876,0.476450014,0.011487688,0.000157282,0.196072477,0.232296492,0.303497214,1360000000
0,0.612995287,0.797499717,0.465317934,0.000176294,1290000000,0.208421905,0.226718351,0.303583259,0
0,0.637851511,0.797918474,0.465702088,0,8470000000,0.261666161,0.250638177,0.303539995,0
0,0.615467216,0.797640548,0.480333493,0,2240000000,0.219050511,0.240805521,0.303580358,3570000000
0,0.639458626,0.797572485,0.485287235,0.004745763,3870000000,0.291223808,0.233620119,0.303405368,0
0,0.612137679,0.79764373,0.459617691,0.003183747,5100000000,0.122684482,0.230027418,0.303796921,2000000000
0,0.598797907,0.797438571,0.462893905,0.008564364,2910000000,0.055471202,0.200434906,0.303759941,0
0,0.602862538,0.797390705,0.481323235,0.008075005,4870000000,0,0.215845703,0.303523318,0
0,0.625037836,0.797443551,0.466017463,0,3990000000,0.195870027,0.219722038,0.303456125,0
0,0.642586373,0.797665034,0.474274259,0,2700000000,0.151634781,0.236267373,0.303606945,8010000000
0,0.630659133,0.797466792,0.481039732,0.042949421,1220000000,0.296993623,0.228136523,0.303530085,5420000000
0,0.601622969,0.797267167,0.466648214,0.005826774,867000000,0,0.203554883,0.303211043,0
0,0.615928451,0.797570686,0.462229603,0.021713105,1670000000,0.166211155,0.22293656,0.303405127,0
0,0.624461292,0.797573315,0.470108955,0,6300000000,0.310152849,0.246856386,0.303493589,0
0,0.6502544,0.79761703,0.467832549,8110000000,4000000000,0.198906772,0.297059658,0.303504948,0
1,0.604750717,0.794050751,0.461120757,0.001049855,3030000000,0,0.194856765,0.298238329,0
0,0.595857536,0.797220546,0.461043591,0,2340000000,0,0.210362106,0.303328267,2170000000
0,0.612541259,0.797747624,0.465611501,0.010187286,4550000000,0.173803016,0.248274558,0.303732629,3400000000
0,0.610962972,0.797460152,0.483784169,0.004540164,7110000000,0,0.218114777,0.303503257,749000000
0,0.569098719,0.796479595,0.461676019,0.023831858,0.000183968,0,0.210740286,0.303870155,0
0,0.597861024,0.797268412,0.462984491,0.001903515,8180000000,0,0.199867637,0.303518967,0
0,0.612649361,0.797559896,0.46160724,0.00743429,2050000000,0.262982083,0.232769216,0.303449116,0
0,0.6383704,0.797431101,0.46891791,0.002779077,5270000000,0,0.224543821,0.303547246,0
0,0.597500685,0.796992561,0.481984181,0.00080111,503000000,0,0.193344048,0.3030769,0
0,0.630788855,0.79788043,0.484804107,0.003488442,0.000153175,0.234942808,0.243736409,0.303602595,0
0,0.603107569,0.7974228,0.453779891,0.005288073,7640000000,0.098795425,0.219911128,0.303586884,8930000000
0,0.605384915,0.797501378,0.465024366,0.003805012,3120000000,0.257718393,0.236456462,0.303491897,645000000
0,0.619351677,0.797582998,0.473705577,0.001127775,7270000000,0.166211155,0.228420157,0.303420354,8030000000
0,0.6106747,0.797381713,0.438828078,0,3110000000,0,0.213292994,0.303737463,0
0,0.623149656,0.79761703,0.467039078,0.040266865,4660000000,0.219759085,0.224638366,0.303403677,0
0,0.585205898,0.797014004,0.443201396,0,247000000,0,0.200151272,0.303467727,0
0,0.600174404,0.797399974,0.462528203,0.00413839,2470000000,0,0.216696606,0.303472561,0
0,0.609060379,0.797431792,0.470476334,0.00015913,3860000000,0.785403381,0.215751158,0.3033928,0
0,0.600210438,0.796879952,0.46290397,0,0.00017986,0,0.192114966,0.303313039,0
0,0.600873463,0.797397484,0.463883647,0.008680602,2560000000,0.393764551,0.217452964,0.303431955,0
0,0.598531256,0.797330389,0.464373485,0.01193825,4380000000,0,0.209133024,0.303500598,951000000
0,0.627999827,0.797571239,0.465304513,0,439000000,0.219050511,0.227191075,0.303502531,0
0,0.607878465,0.797619105,0.455360123,0.008940846,3670000000,0.207207207,0.261699915,0.30363039,4350000000
0,0.611481861,0.7975112,0.463863516,0.002153164,9140000000,0.304585484,0.227947433,0.303442832,749000000
0,0.603986797,0.797529322,0.461605563,0.001579209,5880000000,0.273813139,0.229838328,0.303630148,165000000
0,0.608274838,0.797445765,0.45972002,0.002176854,0.0001142,0.141613524,0.220194762,0.303485371,9030000000
0,0.611359345,0.797639441,0.464395293,4790000000,2660000000,0.243344468,0.25148908,0.303565857,1780000000
0,0.617326569,0.797721062,0.492997157,0,0.000363959,0.206194959,0.243830954,0.30351655,2330000000
0,0.605730841,0.797579402,0.47110373,0.00040349,1070000000,0.166514829,0.277299801,0.303745197,576000000
0,0.609478372,0.797475646,0.45937445,0.009669858,4960000000,0.215710092,0.219911128,0.303441382,3240000000
0,0.620238112,0.797611358,0.47096114,0.029547352,0.000102392,0.310557749,0.223031105,0.303410686,0
0,0.613406074,0.797436911,0.467356131,0.03323595,2580000000,0.250227756,0.219060225,0.30339135,0
0,0.612692602,0.797940193,0.463075078,0.036463521,5840000000,0.01407025,0.240143708,0.304346302,896000000
0,0.608015394,0.797699066,0.469998239,0,282000000,0.216519891,0.225016545,0.30372707,0
0,0.602927399,0.797405923,0.467856034,0.084135314,83800000,0.387083713,0.215467524,0.303409719,0
0,0.605456983,0.797530291,0.472153863,0,9870000000,0,0.241845514,0.303629423,0.00012632
0,0.613060148,0.796799991,0.462823448,0.019335165,2180000000,0,0.182944124,0.302983362,5820000000
0,0.600844636,0.79745697,0.465294448,0.004202017,3290000000,0.419171981,0.221707478,0.303546279,0
0,0.608462215,0.797574836,0.483963665,0,6810000000,0.310658974,0.256310863,0.303491172,1410000000
0,0.629477219,0.797746794,0.478144318,0,6830000000,0.202550865,0.237685544,0.303574558,1000000000
0,0.617405843,0.797504559,0.470464592,0.012363294,8640000000,0.269561697,0.222180202,0.303499148,5130000000
0,0.603950763,0.797552148,0.466255672,0,5340000000,0.016094746,0.239576439,0.303788945,4240000000
0,0.609060379,0.797581477,0.474940238,0.001385632,8590000000,0.189087964,0.232863761,0.303602111,2650000000
0,0.633786881,0.797621872,0.469768417,0.012757208,5340000000,0.279481729,0.229649239,0.303373223,0
0,0.607972153,0.797586319,0.465613179,0,173000000,0.269561697,0.231445589,0.30350229,0
0,0.601990516,0.796983708,0.460755056,0.014080822,8030000000,0,0.204027607,0.302955325,0
0,0.603179636,0.797383235,0.464786157,0.033149734,2160000000,0,0.215089345,0.303407544,0
0,0.606992029,0.797527386,0.46570041,0,383000000,0.226541148,0.224638366,0.303526218,628000000
0,0.599698756,0.797487405,0.463341805,0.005099131,6770000000,0.196578601,0.226056538,0.30357625,764000000
0,0.611827787,0.797604718,0.481606737,0,0.000103722,0.201437392,0.258674482,0.30356779,3090000000
0,0.601298664,0.797443136,0.458037459,0.006091557,2860000000,0.260856362,0.225867448,0.303499631,475000000
0,0.612757463,0.797621734,0.467381294,0.005657606,1900000000,0.23352566,0.235700104,0.303624589,3160000000
0,0.614991568,0.797683434,0.466772351,0.01307063,0.00011371,0.160542565,0.242601872,0.303548213,1270000000
0,0.616822093,0.79764954,0.46555111,729000000,86700000,0.224010527,0.254987236,0.303564406,0
0,0.646168149,0.797829244,0.463311609,0,6720000000,0.300840166,0.239765529,0.303537336,0
0,0.615834763,0.79767126,0.476359427,0,3110000000,0.226439923,0.245816394,0.303618305,3070000000
0,0.636539875,0.797586872,0.474661768,0.005663285,2200000000,0.254479198,0.236740096,0.303522592,0
0,0.613579037,0.797704461,0.478568733,0.022572127,0.000150402,0.047575666,0.233147395,0.303870397,205000000
0,0.599669929,0.797412148,0.463137146,0.008153301,3200000000,0.368255896,0.207525763,0.303750031,0
0,0.605017368,0.797380191,0.465021011,0.004117322,4030000000,0,0.214049352,0.303528877,0
0,0.622702835,0.797440784,0.462711054,0,727000000,0.052940581,0.219249315,0.30350519,2950000000
0,0.64030182,0.797447701,0.487031865,0,5760000000,0.375240409,0.218398412,0.303481745,5640000000
0,0.623279378,0.797527662,0.469654345,0.070058984,1220000000,0.06761818,0.240805521,0.303559572,5080000000
0,0.61970481,0.797488374,0.469848939,0.041987578,4090000000,0.087761919,0.223598374,0.303370322,0
0,0.616389686,0.797672781,0.47461983,0.01072158,8850000000,0.261463711,0.234660112,0.303459509,1120000000
0,0.629470013,0.797644007,0.468912878,0.011748934,409000000,0.271586193,0.25564905,0.303504223,0
0,0.650319261,0.797522405,0.468525368,0,8930000000,0.257515943,0.250543632,0.303509541,0
1,0.621564162,0.797397207,0.471882103,0.129463267,4950000000,0.379997976,0.214427531,0.30294179,0
1,0.598675392,0.79713519,0.461313673,0.005396716,5530000000,0,0.170747849,0.303169954,306000000
0,0.596145808,0.797431239,0.46425438,0,4940000000,0,0.21518389,0.303685981,2070000000
0,0.61664913,0.797918889,0.472665509,0.005465615,5090000000,0.130782468,0.27588163,0.303861696,3680000000
0,0.611971922,0.797588117,0.469952945,0.003329799,1850000000,0.152444579,0.216223882,0.303721511,7130000000
0,0.555780568,0.809512512,0.464740864,0.02898031,0.000357547,0,0.225678359,0.329206969,0
0,0.600952738,0.797407444,0.460716472,0.002359417,2160000000,0.23393056,0.217925688,0.303552321,560000000
0,0.610984592,0.797538176,0.466149988,0.011812718,2160000000,0.075007592,0.235983738,0.303488513,374000000
0,0.639473039,0.797464994,0.469179605,0,5210000000,0,0.230216508,0.30356489,0
0,0.605896597,0.797413116,0.450891187,0,0.000255052,0.001518372,0.215751158,0.303423012,0
0,0.630932991,0.797964265,0.484487054,0.001977571,0.000113378,0.211661099,0.251961804,0.303656252,0
0,0.600001441,0.797379915,0.466403295,0.006623916,6200000000,0,0.212063912,0.303537094,5130000000
0,0.603417461,0.7974762,0.467421555,0.004022661,2720000000,0.251644903,0.232107403,0.303525735,1550000000
0,0.623697372,0.797695331,0.479367236,0.000647606,6740000000,0.211964774,0.23938735,0.303459026,6640000000
0,0.622104671,0.79760707,0.467260512,0.051986271,0.000110743,0.288490738,0.22312565,0.303425913,0
0,0.598740253,0.797399006,0.461400904,0,1460000000,0,0.212253002,0.30363039,0
0,0.61858055,0.797635568,0.50285096,0.024117024,0.000174325,0.123595506,0.228136523,0.303532985,0
0,0.607208233,0.797688414,0.468310645,0.013036615,3610000000,0.063771637,0.267088967,0.303966352,0
0,0.600383401,0.797415468,0.46191255,0.00477948,3230000000,0.29588015,0.216885695,0.303509782,0
0,0.608815348,0.797536931,0.472158896,0,7270000000,0,0.224732911,0.303561506,0
0,0.591374912,0.796494674,0.461311995,0.000257847,0.000161856,0,0.200434906,0.303153035,0
0,0.600693293,0.797408966,0.46204172,0.009275365,1680000000,0.209535378,0.221802023,0.303466277,0
0,0.597652027,0.797388907,0.461766605,0.010383587,1510000000,0.999696326,0.212914815,0.303560297,662000000
0,0.628583577,0.797471634,0.461655889,0,3520000000,0.226642373,0.219627494,0.303446941,0
0,0.607539745,0.797650232,0.467448395,0.007090118,2900000000,0.213179472,0.2637799,0.303687189,4010000000
0,0.611481861,0.797514658,0.476834168,0.001275124,8450000000,0.252657152,0.228703791,0.303450324,8420000000
0,0.603338186,0.797483532,0.460199794,0.000714809,2920000000,0.283125822,0.224260187,0.303545312,1530000000
0,0.592585653,0.797179321,0.457733827,0.005392735,9660000000,0,0.197693108,0.303484646,4670000000
0,0.614249269,0.797732129,0.478619058,0,8890000000,0.217329689,0.256310863,0.303624831,2330000000
0,0.615712247,0.797699619,0.478256712,706000000,0.000336735,0.231602389,0.237874634,0.303576491,3500000000
0,0.606862307,0.797644422,0.468637763,0.000262834,1180000000,0.203968013,0.30840503,0.303786286,4580000000
0,0.607871258,0.797539698,0.463576659,0.021265876,0.000213436,0.299423019,0.228987426,0.303504465,951000000
0,0.619056199,0.797636951,0.478763326,0,4730000000,0.33495293,0.224165642,0.30348102,0
0,0.615942865,0.79757456,0.473336521,0,6120000000,0.252252252,0.228987426,0.303492863,0
0,0.613362833,0.798192803,0.465203862,0.039389503,0.000625419,0,0.246667297,0.304820516,0.000135659
0,0.60779919,0.797776398,0.485699907,0,3680000000,0.126227351,0.227474709,0.303859521,0
0,0.603006673,0.79744452,0.46627748,0.065223365,202000000,0.285858893,0.217831143,0.303448149,0
0,0.605010162,0.797530152,0.468144569,0,2060000000,0,0.241467335,0.303651176,0.000118171
0,0.61128007,0.797340764,0.462575174,0.021031849,4190000000,0,0.209416659,0.303393767,419000000
0,0.599893339,0.797474539,0.46731587,0.002132396,7090000000,0.316631238,0.225583814,0.303606462,0
0,0.607446057,0.797635291,0.498566552,0,6080000000,0.249519182,0.259714475,0.303614196,1320000000
0,0.630370861,0.797815687,0.47346569,0,6210000000,0.210547626,0.239765529,0.303671237,934000000
0,0.614616815,0.797507049,0.46582287,0.012091106,2100000000,0.168741775,0.224732911,0.303514616,3330000000
0,0.604030038,0.797614678,0.46482474,0,4930000000,0.031278469,0.252529073,0.303896742,4480000000
0,0.608491042,0.797617999,0.478572088,0.008152933,1850000000,0.190505112,0.238725537,0.30365601,2990000000
0,0.633592297,0.797813612,0.471865328,0.026364347,4350000000,0.138576779,0.230878321,0.303742538,0
0,0.610991799,0.797611082,0.466019141,0,2320000000,0.329790465,0.233525574,0.303440657,0
0,0.601421179,0.797284045,0.462130629,0.022705462,9890000000,0,0.210173017,0.303438481,0
0,0.596412459,0.797247108,0.46305327,0.029357034,1630000000,0,0.206013047,0.303432197,0
0,0.610847663,0.797552563,0.465567885,0,867000000,0.229476668,0.228892881,0.303529118,407000000
0,0.599021318,0.797480211,0.463690731,0.007937002,9030000000,0.105172588,0.226434717,0.303579633,628000000
0,0.61415558,0.797468037,0.470781644,0,9630000000,0,0.227001985,0.303326816,3360000000
0,0.603511149,0.797463334,0.454932354,0.015460765,0.000155748,0.25620002,0.234849201,0.303491413,441000000
0,0.609175687,0.797597939,0.463219345,0.006639213,0.000511054,0.204474137,0.22927106,0.303648276,3430000000
0,0.615878003,0.797652584,0.479477953,0.0219906,0.00012813,0.139993927,0.243169141,0.303462893,1240000000
0,0.616324825,0.797712208,0.471873716,0,1100000000,0.240408948,0.268128959,0.303622172,0
0,0.649195001,0.797876419,0.461296897,0,6460000000,0.262779634,0.244398223,0.303632324,0
0,0.614378991,0.797720232,0.471157411,0,1930000000,0.24506529,0.247707289,0.303718369,3450000000
0,0.635408409,0.797473986,0.478246647,0.015289632,8230000000,0.31288592,0.226245627,0.303459267,0
0,0.611950302,0.797765331,0.459946487,0.016340818,1880000000,0.009009009,0.23343103,0.30413965,222000000
0,0.608649591,0.797369401,0.466904876,0.014995035,4790000000,0,0.208754845,0.303583984,0
0,0.604448032,0.79738033,0.464034624,0.022864385,1970000000,0.98886527,0.214427531,0.303531777,0
0,0.616858127,0.797406753,0.469511755,0,0.000115371,0.40024294,0.215845703,0.303454917,2260000000
0,0.642067484,0.797542741,0.48412974,0,0.000119211,0.276748659,0.222369292,0.303523559,3920000000
0,0.617348189,0.79744369,0.462962683,0.042960025,1840000000,0,0.227947433,0.303564406,428000000
0,0.6191643,0.79744784,0.469659378,0.036906714,5360000000,0,0.232012858,0.303327783,0
0,0.606314591,0.797557544,0.466894811,0.008300575,4510000000,0.270978844,0.23343103,0.303526943,883000000
0,0.633282405,0.797727564,0.478010115,0.004622139,363000000,0.247899585,0.277110712,0.303470869,0
0,0.646665417,0.797505943,0.478879075,0,0.000327371,0.251644903,0.233714664,0.303524768,0
1,0.60222834,0.79720187,0.460674534,0.008183742,7780000000,0,0.197598563,0.303223127,0
1,0.60647314,0.797282385,0.463288124,0.006040858,3980000000,0,0.201191264,0.303467727,1000000000
1,0.601298664,0.797385448,0.463489427,0.001649666,4750000000,0,0.208565756,0.303514616,1360000000
0,0.619755257,0.79188932,0.461630726,0.001378766,0.001155381,0,0.210551196,0.297624172,0
0,0.614789778,0.797805173,0.481365173,0.004472168,4230000000,0.133414313,0.254798147,0.303762841,486000000
0,0.611741305,0.797539559,0.450520453,0.005638524,9390000000,0.283530722,0.234754656,0.303510024,7520000000
0,0.607907292,0.797581477,0.450570779,0.001941164,2060000000,0.235246482,0.242412782,0.303597519,492000000
0,0.615409562,0.79761786,0.458248828,0.003601081,4510000000,0.176232412,0.232391037,0.303520659,4450000000
0,0.58358437,0.805639809,0.469726479,0.037753765,0.000327356,0,0.221234755,0.32155309,0
0,0.598372706,0.797397345,0.465349807,0.003341928,4530000000,0.107601984,0.227569254,0.303512683,374000000
0,0.607640641,0.797526002,0.462531559,0.00710975,69700000,0.029658872,0.239765529,0.303542895,815000000
0,0.639970308,0.797492385,0.471274838,0,4380000000,0.044032797,0.239481895,0.303554255,0
0,0.612368296,0.797655212,0.460877515,0,3070000000,0.0281405,0.235700104,0.303542653,0
0,0.632929273,0.798037308,0.498566552,0,0.000695504,0.231804839,0.244020043,0.303677763,0
0,0.60301388,0.797218886,0.460889258,0,7310000000,0,0.196369481,0.303332859,0.000143638
0,0.607049684,0.797523097,0.469412781,0.016228733,5910000000,0.27340824,0.241089156,0.303529843,0
0,0.623055968,0.797692564,0.481524538,0.002019303,7230000000,0.237777103,0.242318238,0.303494314,5570000000
0,0.620713761,0.797371199,0.475785712,0.085855233,8680000000,0,0.213765718,0.303458784,0
0,0.589991208,0.796957838,0.459235215,0.024433003,5260000000,0,0.200245816,0.303173338,0
0,0.619805705,0.797706121,0.460281993,0.007984513,0.000108473,0.257920842,0.227663799,0.303521626,0
0,0.606660517,0.797608591,0.467570855,0.082197614,4840000000,0.072780646,0.261983549,0.303829308,0
0,0.601968895,0.797421417,0.464110113,0.00729634,5090000000,0.354286871,0.216412972,0.303510507,0
0,0.608418974,0.797531812,0.469607374,0,5450000000,0.235044033,0.220005673,0.303548696,52600000
0,0.619661569,0.789698837,0.470652475,0.000132336,0.000282445,0,0.173016924,0.29052765,0
0,0.598329466,0.797383235,0.465705443,0.007219464,1810000000,0.667678915,0.214711166,0.303507365,0
0,0.597918679,0.797366634,0.468563952,0.007489162,2800000000,0,0.210551196,0.303527668,679000000
0,0.630853717,0.797544955,0.46527264,0,4060000000,0.288693188,0.225489269,0.303359446,0
0,0.607143372,0.797635429,0.473985724,0.002752577,4040000000,0.242939569,0.281365226,0.303621931,2580000000
0,0.60586777,0.797200764,0.462702666,0.012239681,0.000161193,0,0.195896757,0.30317648,0.000118001
0,0.600981565,0.797418788,0.461867257,0.000454339,2550000000,0.053446705,0.221707478,0.303510507,1970000000
0,0.597933092,0.79725112,0.460389354,0.003559668,2750000000,0,0.20090763,0.303432197,5300000000
0,0.605197538,0.797482702,0.450708336,0.015428651,0.000199202,0.25053143,0.223976553,0.303539995,1700000000
0,0.613153836,0.797651477,0.473363361,0.008464372,0.000329692,0.206802308,0.248841827,0.303520901,1950000000
0,0.606228109,0.797579263,0.471211092,0.007982246,1740000000,0.175118939,0.287321547,0.303670029,4890000000
0,0.605384915,0.797429025,0.457119851,0.022164818,0.000115126,0.106387286,0.227569254,0.303416487,238000000
0,0.618443621,0.797657841,0.479224646,0,0.000258343,0.231602389,0.227758344,0.303532744,0
0,0.612483605,0.797423215,0.465185409,0.159307838,227000000,0.02267436,0.22312565,0.303457817,0
0,0.606148835,0.797729778,0.46377293,0.027677489,0.000195764,0.020852313,0.239009171,0.304035719,8120000000
0,0.609687369,0.797694777,0.485396274,0,9710000000,0.223200729,0.22927106,0.303654802,0
0,0.602617507,0.797460014,0.473984047,0.075054925,125000000,0.244559166,0.220667486,0.303487546,0
0,0.605392122,0.797534579,0.475832683,0,358000000,0,0.239860074,0.303654802,0.000128528
0,0.611222416,0.797545923,0.466631439,0.023000414,4540000000,0.252151027,0.223031105,0.303730937,4070000000
0,0.600686087,0.797531951,0.463640405,0.001211666,4070000000,0.26773965,0.234849201,0.303661811,0
0,0.605896597,0.797614955,0.476575828,0,9320000000,0.25620002,0.252623617,0.303629665,1240000000
0,0.630615892,0.797816379,0.475696803,0,8180000000,0.206903533,0.241656424,0.303674621,1220000000
0,0.613896136,0.797512445,0.46804224,0.014208985,5850000000,0.178256909,0.225867448,0.303546279,263000000
0,0.603842661,0.797568473,0.462513106,0,2400000000,0.051118534,0.252907252,0.30374278,3360000000
0,0.606156041,0.79758369,0.466181861,8750000000,4960000000,0.208017006,0.240332798,0.303624589,2820000000
0,0.633304026,0.79781707,0.472380329,0.014524593,6020000000,0.205081486,0.232012858,0.30368864,0
0,0.609817092,0.797650647,0.464039657,0,818000000,0.243243243,0.256783587,0.303506399,0
0,0.597334928,0.796814794,0.463626985,0.031604871,6680000000,0,0.19655857,0.302787103,0
0,0.597536719,0.797104894,0.463868549,0.023451106,909000000,0,0.207620308,0.303089951,0
0,0.61606538,0.797659501,0.475980306,0,515000000,0.24526774,0.23938735,0.303519934,323000000
0,0.596354805,0.797430132,0.462518138,0.004009449,9430000000,0,0.222463837,0.30360187,458000000
0,0.610559391,0.797605963,0.480992761,0,6730000000,0.342139893,0.236551007,0.303624348,1850000000
0,0.604275069,0.797463887,0.462791575,0.005702396,7580000000,0.253568175,0.233620119,0.303499873,577000000
0,0.608750486,0.797679698,0.46541523,0.019781212,0.000142044,0.169652799,0.23324194,0.303863388,2070000000
0,0.613261938,0.797601813,0.470880619,0.018968059,7160000000,0.074703917,0.239292805,0.303442107,1020000000
0,0.61761484,0.797722722,0.464796222,0,1120000000,0.23686608,0.27389619,0.303605253,0
0,0.650146298,0.797976715,0.459996813,0,462000000,0.220467659,0.250638177,0.30382665,0
0,0.614869053,0.797692979,0.477921206,0.007172107,0.000188924,0.142423322,0.256594497,0.303629665,2750000000
0,0.633015754,0.797488789,0.48191708,0.017736666,3330000000,0.244761616,0.227191075,0.303537819,0
0,0.611092694,0.797671951,0.465344774,0.01273222,0.000177751,0.015791072,0.228136523,0.303952091,1360000000
0,0.602581473,0.797429025,0.457267474,0.019062732,2220000000,0.24779836,0.217831143,0.303539028,0
0,0.603439081,0.797385448,0.460380967,0.018582972,690000000,0.355299119,0.216223882,0.303531294,0
0,0.644899754,0.797677485,0.485265427,0,0.000129443,0.215406418,0.234281932,0.30360477,4920000000
0,0.620057943,0.79751618,0.47318051,0.043785729,4110000000,0.275027837,0.226434717,0.303439448,0
0,0.604217414,0.797528492,0.470894039,0.012110467,8310000000,0.258224517,0.235038291,0.303516308,543000000
0,0.633311233,0.797709857,0.477617574,0,3030000000,0.284239295,0.271154392,0.303490205,0
1,0.597579959,0.797142246,0.462056818,0.039068349,2090000000,0,0.204405786,0.303079075,0
0,0.603057121,0.797470389,0.467889585,0.017428353,3330000000,0.237777103,0.222558381,0.303586159,628000000
0,0.603669698,0.797584382,0.469513433,0.002127485,0.000175399,0.210851301,0.222842016,0.304000189,0
0,0.604729097,0.797457385,0.453721178,0,5420000000,0.199817795,0.221612934,0.303522351,0
0,0.603857075,0.797502069,0.473817971,0.024441434,2880000000,0.093531734,0.221707478,0.30352936,1050000000
0,0.609478372,0.797407583,0.466740478,0.011003534,4940000000,0,0.218587501,0.303399326,8270000000
0,0.615762695,0.797386693,0.466170118,0.005860062,1660000000,0,0.212914815,0.30350084,3480000000
0,0.608109082,0.797606793,0.479417562,0,0.00053532,0.24506529,0.22293656,0.303623381,0
0,0.595136857,0.797478413,0.480038248,0.023043332,0.000161154,0.110436279,0.216885695,0.303660361,0
0,0.609002724,0.797504421,0.471699253,0.014504069,2920000000,0.149610284,0.232012858,0.303477153,4960000000
0,0.585595065,0.797365942,0.472673897,7760000000,3130000000,0,0.214332987,0.303953542,3040000000
0,0.600513124,0.797161337,0.461957844,0,0.000358901,0,0.207525763,0.303050071,713000000
0,0.612714222,0.797727703,0.484607836,0.000125684,0.000217252,0.182103452,0.248180013,0.303675588,0
0,0.608116289,0.797407859,0.465916811,0.004442952,0.000107,0.449235753,0.215372979,0.303358479,0
0,0.597161965,0.797403709,0.459921324,0.002774965,7740000000,0.065796133,0.216318427,0.303518484,0
0,0.611770132,0.797547583,0.471560018,6570000000,4000000000,0.323008402,0.249220006,0.303452258,1830000000
0,0.607121752,0.797472188,0.463601822,0.004428674,1300000000,0.141512299,0.223409284,0.30352936,2840000000
0,0.623978437,0.797489342,0.471502982,0,0.000105541,0.409353173,0.22530018,0.30343268,1730000000
0,0.629599735,0.797510923,0.467300773,0,0.000180409,0.302156089,0.222463837,0.303520659,0
0,0.606494761,0.797621319,0.464511042,0.00299658,3850000000,0.117522016,0.247896379,0.303719094,2820000000
0,0.617924732,0.797529599,0.491252527,0,0.000905731,0.052940581,0.214332987,0.303660844,3990000000
0,0.606552415,0.797567919,0.493386343,0.004521872,3080000000,0.140297601,0.225489269,0.303812631,0.000113926
0,0.631552775,0.797450192,0.461251604,0,4730000000,0,0.226623806,0.303384341,4940000000
0,0.6056876,0.797427089,0.460129337,0.005547333,5190000000,0.173094443,0.228136523,0.303518242,1530000000
0,0.629743871,0.797502069,0.464187279,0,2750000000,0.245368964,0.219343859,0.303506399,0
0,0.597868231,0.797079716,0.436231264,0.001856254,0.000328555,0,0.208187577,0.303428813,9300000000
0,0.600614019,0.796974024,0.458203535,0.004271549,0.00018233,0,0.200151272,0.30311678,5200000000
0,0.617564393,0.797065328,0.461362321,0.000594013,3990000000,0,0.20090763,0.303247056,1410000000
0,0.606898341,0.797478275,0.470179412,0,3870000000,0.206194959,0.224543821,0.303524768,486000000
0,0.599785238,0.797171436,0.461380774,0,2260000000,0,0.187482273,0.303065298,0
